			O1				O2				O3			
1384	2	9	384.17	124.82	382.31	120.25	383.21	124.76	381.85	120.51	383.57	124.98	382.04	120.06
1385	2	9	382.92	125.28	381.18	120.75	382.24	125.09	380.77	120.88	382.48	125.33	381.07	120.33
1386	2	9	381.40	125.76	380.04	121.20	380.92	125.57	379.55	121.23	381.38	125.66	380.02	120.59
1387	2	9	380.00	126.06	379.05	121.46	379.48	125.85	378.40	121.68	380.12	126.02	378.73	120.91
1388	2	9	379.10	126.28	377.82	121.74	378.30	126.08	377.20	122.07	379.13	126.30	377.64	121.22
1389	2	9	378.01	126.63	376.62	122.09	377.28	126.34	376.14	122.40	377.94	126.66	376.34	121.63
1390	2	9	376.62	127.08	375.41	122.38	376.06	126.68	374.94	122.77	376.79	127.01	375.16	122.03
1391	2	9	375.39	127.41	374.25	122.66	374.89	126.99	373.74	123.13	375.54	127.41	373.98	122.40
1392	2	9	374.49	127.56	373.08	123.09	373.85	127.32	372.55	123.52	374.38	127.79	372.81	122.73
1393	2	9	373.56	127.76	371.93	123.59	372.87	127.69	371.38	123.93	373.31	128.14	371.56	123.15
1394	2	9	372.28	128.23	370.73	124.05	371.68	128.22	370.41	124.24	372.19	128.49	370.46	123.59
1395	2	9	370.77	128.79	369.56	124.40	370.13	128.67	369.21	124.49	370.89	128.87	369.31	124.05
1396	2	9	369.18	129.14	368.28	124.70	369.20	128.89	368.00	124.80	369.48	129.24	368.11	124.49
1397	2	9	368.43	129.34	367.10	124.96	368.08	129.28	366.80	125.15	368.18	129.58	366.88	124.85
1398	2	9	367.68	129.63	365.93	125.34	366.87	129.57	365.60	125.51	367.14	129.88	365.67	125.21
1399	2	9	366.68	130.06	364.81	125.85	366.40	129.69	364.49	126.04	366.34	130.16	364.51	125.62
1400	2	9	365.56	130.46	363.67	126.51	365.09	130.30	363.37	126.71	365.51	130.52	363.37	126.14
1401	2	9	364.30	130.90	362.61	127.10	363.85	130.73	362.27	127.26	364.62	130.95	362.32	126.67
1402	2	9	363.29	131.35	361.44	127.52	362.96	131.15	361.14	127.76	363.62	131.50	361.23	127.25
1403	2	9	362.72	131.69	360.28	127.99	362.01	131.78	359.99	128.31	362.45	132.20	360.02	127.90
1404	2	9	361.82	132.41	359.13	128.54	360.98	132.48	358.92	128.88	361.31	132.89	358.93	128.44
1405	2	9	360.30	133.85	358.08	129.13	359.98	133.08	357.79	129.46	360.31	133.49	357.83	129.00
1406	2	9	359.45	134.14	357.04	129.83	359.15	133.57	356.79	130.17	359.32	134.01	356.79	129.66
1407	2	9	358.57	134.46	356.00	130.60	357.86	134.56	355.67	130.75	358.54	134.38	355.82	130.34
1408	2	9	357.70	134.88	355.01	131.31	357.38	134.83	354.64	131.44	357.62	134.90	354.73	131.13
1409	2	9	356.81	135.51	353.98	131.99	356.38	135.49	353.60	132.15	356.92	135.40	353.79	131.83
1410	2	9	355.95	136.32	352.95	132.70	355.71	136.25	352.64	132.98	356.19	136.03	352.80	132.63
1411	2	9	355.34	136.92	351.98	133.49	355.06	136.77	351.73	133.79	355.53	136.69	351.84	133.54
1412	2	9	354.90	137.12	351.15	134.45	354.62	136.77	350.98	134.78	354.93	137.36	351.07	134.44
1413	2	9	354.14	137.70	350.49	135.49	353.71	138.19	350.34	135.84	354.28	138.18	350.33	135.42
1414	2	9	353.45	138.46	349.87	136.59	353.26	138.94	349.59	136.89	353.65	139.00	349.63	136.45
1415	2	9	352.78	139.56	349.27	137.72	352.65	139.76	348.97	137.94	352.99	139.85	348.94	137.56
1416	2	9	352.22	140.52	348.61	138.79	352.12	140.64	348.30	139.01	352.39	140.70	348.33	138.67
1417	2	10	339.31	158.53	338.10	155.99	339.10	158.47	337.85	155.82	338.96	159.05	337.70	155.31
1418	2	10	338.50	159.03	337.29	156.27	338.34	158.89	337.17	156.08	338.03	159.35	336.69	155.71
1419	2	10	336.98	159.75	336.16	156.54	337.07	159.49	336.17	156.31	337.04	159.73	335.71	156.05
1420	2	10	336.04	160.02	335.29	156.69	335.72	159.89	334.96	156.54	336.00	160.15	334.68	156.36
1421	2	10	335.15	160.36	334.10	156.84	334.79	160.14	333.72	156.86	335.03	160.57	333.49	156.72
1422	2	10	334.36	160.66	332.89	157.25	334.10	160.38	332.56	157.35	334.11	160.99	332.33	157.22
1423	2	10	333.60	160.96	331.78	157.86	333.36	160.73	331.54	158.03	332.95	161.52	331.21	157.78
1424	2	10	332.41	161.52	330.76	158.59	331.97	161.52	330.49	158.67	331.93	161.94	330.11	158.39
1425	2	10	330.90	162.37	329.73	159.19	330.98	162.07	329.36	159.25	330.87	162.40	329.07	159.02
1426	2	10	330.12	162.49	328.62	159.77	329.79	162.76	328.25	159.86	329.60	163.04	327.88	159.63
1427	2	10	329.09	163.10	327.49	160.40	328.78	163.36	327.12	160.36	328.64	163.57	326.79	160.14
1428	2	10	327.94	163.85	326.38	160.97	327.71	163.95	326.06	161.03	327.74	164.10	325.67	160.75
1429	2	10	327.00	164.38	325.29	161.58	326.71	164.64	324.92	161.52	326.74	164.78	324.55	161.39
1430	2	10	325.60	165.43	324.16	161.99	325.41	165.54	323.79	162.01	325.41	165.74	323.52	161.92
1431	2	10	323.37	166.06	322.93	162.21	323.25	166.23	322.56	162.35	323.67	166.29	322.56	162.30
1432	2	10	322.76	166.07	321.72	162.63	322.56	166.19	321.46	162.89	322.67	166.53	321.70	162.53
1433	2	10	322.07	166.19	320.57	163.19	321.43	166.48	320.44	163.41	321.69	166.81	320.48	162.82
1434	2	10	320.84	166.84	319.46	163.62	320.58	166.82	319.23	163.62	320.98	167.04	319.31	163.29
1435	2	10	320.06	167.29	318.31	164.15	319.95	167.12	318.12	164.18	320.05	167.40	318.22	163.88
1436	2	10	318.74	167.83	317.21	164.79	318.86	167.85	317.04	164.83	319.02	167.89	317.17	164.45
1437	2	10	317.81	168.52	316.07	165.26	317.67	168.74	315.88	165.25	318.10	168.43	316.05	165.00
1438	2	11	299.64	174.68	298.66	172.49	299.64	174.76	298.57	172.40	299.78	174.74	298.63	172.22
1439	2	11	298.83	175.08	297.80	172.92	299.05	175.02	298.00	172.65	298.73	175.22	297.59	172.67
1440	2	11	298.27	175.44	296.66	173.47	298.24	175.57	296.81	172.97	297.81	175.72	296.47	173.13
1441	2	11	296.68	176.54	295.67	174.19	297.37	176.11	295.77	173.67	296.63	176.41	295.33	173.61
1442	2	11	295.61	176.86	294.56	174.69	295.72	176.97	294.69	174.37	295.52	176.92	294.35	174.01
1443	2	11	293.88	177.25	293.64	175.08	294.24	177.28	294.00	174.50	294.18	177.35	293.33	174.38
1444	2	12	230.46	205.00	229.13	202.49	230.21	205.36	228.65	202.76	230.61	205.46	228.67	202.24
1445	2	12	229.44	205.58	228.01	203.05	229.45	205.73	228.12	203.08	229.55	206.08	227.56	202.98
1446	2	12	228.73	206.03	226.95	203.75	228.82	206.09	227.03	203.65	228.62	206.64	226.60	203.66
1447	2	12	227.77	206.75	226.05	204.58	227.89	206.79	226.02	204.40	227.54	207.33	225.52	204.46
1448	2	12	226.74	207.67	225.00	205.28	226.97	207.60	225.02	205.13	226.53	208.01	224.53	205.20
1449	2	12	225.76	208.43	223.93	205.93	225.60	208.49	224.02	205.86	225.58	208.66	223.62	205.86
1450	2	12	224.78	209.11	223.02	206.76	224.87	208.95	222.99	206.59	224.73	209.24	222.74	206.49
1451	2	13	204.33	226.29	202.93	224.16	204.52	226.65	202.88	224.09	204.51	226.44	203.00	223.72
1452	2	13	203.06	226.98	201.99	224.76	203.54	227.23	202.21	224.45	203.51	226.98	202.00	224.30
1453	2	13	202.15	227.34	201.20	225.12	202.39	227.71	201.07	225.01	202.51	227.53	200.97	224.90
1454	2	13	201.44	227.70	200.12	225.68	201.46	228.11	200.03	225.66	201.48	228.13	199.90	225.56
1455	2	13	200.52	228.28	199.13	226.44	200.64	228.66	199.04	226.20	200.47	228.76	198.82	226.24
1456	2	13	199.27	229.29	198.08	227.16	199.74	229.34	198.01	226.90	199.62	229.35	197.89	226.85
1457	2	13	198.65	229.57	197.22	227.68	198.50	230.04	197.10	227.55	198.77	229.98	197.04	227.39
1458	2	13	197.57	230.61	196.21	228.38	197.95	230.43	196.29	227.93	197.75	230.65	196.18	227.91
1459	2	13	196.47	231.07	195.36	228.94	196.58	231.48	195.19	228.48	196.50	231.29	195.14	228.46
1460	2	14	350.16	356.60	349.03	355.61	350.12	357.03	348.62	355.77	350.26	356.80	348.28	355.08
1461	2	14	350.91	355.72	349.64	354.81	350.98	355.65	349.13	354.76	351.12	355.85	348.99	354.15
1462	2	14	351.54	354.56	350.10	353.92	351.44	354.68	349.79	353.67	351.96	354.74	349.76	353.15
1463	2	14	351.93	353.83	350.58	352.91	352.09	353.68	350.33	352.74	352.60	353.68	350.34	352.36
1464	2	14	352.67	352.87	350.85	352.21	352.54	352.72	350.54	352.13	353.11	352.55	350.75	351.61
1465	2	14	352.97	351.38	351.00	350.97	352.96	351.60	350.85	350.92	353.42	351.31	351.07	350.77
1466	2	14	353.09	350.17	351.52	349.84	353.15	350.04	351.29	349.72	353.59	350.18	351.28	349.84
1467	2	14	353.24	349.07	351.55	349.11	353.28	349.13	351.43	348.92	353.74	348.99	351.40	348.77
1468	2	14	353.33	347.92	351.45	347.85	353.38	347.53	351.36	347.63	353.87	347.83	351.42	347.75
1469	2	14	353.34	346.51	351.41	346.62	353.24	346.47	351.38	346.62	353.85	346.36	351.36	346.69
1470	2	14	353.27	345.31	351.35	345.37	353.15	345.36	351.24	345.55	353.62	345.21	351.23	345.56
1471	2	15	361.51	457.38	359.90	458.91	362.04	457.21	359.93	459.02	362.24	456.90	359.71	459.09
1472	2	15	360.79	456.65	359.23	458.17	361.23	456.29	359.22	458.29	361.38	455.92	358.87	458.12
1473	2	15	360.04	455.81	358.31	457.32	360.54	455.49	358.32	457.43	360.57	455.01	358.09	457.21
1474	2	15	359.41	454.91	357.51	456.37	359.71	454.48	357.49	456.53	359.72	454.08	357.28	456.28
1475	2	15	358.54	453.75	356.66	455.42	358.77	453.58	356.67	455.59	358.95	453.26	356.56	455.47
1476	2	15	357.78	452.86	355.84	454.54	357.87	452.78	355.90	454.61	358.16	452.44	355.81	454.65
1477	2	15	356.90	451.81	354.97	453.59	356.96	451.92	355.12	453.64	357.21	451.47	354.91	453.66
1478	2	15	356.02	451.00	354.18	452.62	356.07	451.02	354.38	452.90	356.41	450.68	354.16	452.84
1479	2	15	355.22	450.15	353.47	451.63	355.24	450.22	353.41	452.13	355.47	449.75	353.27	451.85
1480	2	15	354.48	449.34	352.88	451.02	354.42	449.43	352.55	451.22	354.57	448.87	352.49	451.05
1481	2	15	353.61	448.48	352.08	450.42	353.64	448.56	351.77	450.47	353.88	448.19	351.83	450.49
1482	2	15	352.67	447.67	351.09	449.75	352.81	447.77	351.22	450.07	352.99	447.34	350.90	449.75
1483	2	15	351.96	447.03	350.13	449.03	352.06	447.20	350.09	449.59	352.19	446.57	350.03	449.06
1484	2	15	350.99	446.17	349.20	448.14	351.54	446.75	349.32	448.69	351.27	445.70	349.01	448.22
1485	2	15	350.00	445.25	348.28	447.33	350.45	445.69	348.53	447.63	350.37	444.87	348.08	447.37
1486	2	15	348.83	444.42	347.39	446.66	349.32	444.74	347.60	446.83	349.41	444.02	347.20	446.57
1487	2	15	347.77	443.72	346.30	446.01	348.44	443.95	346.65	446.06	348.26	443.07	346.22	445.80
1488	2	16	348.58	507.15	346.36	503.78	348.11	507.54	346.08	503.81	348.66	507.45	346.41	503.16
1489	2	16	347.61	507.78	345.33	504.53	346.97	508.15	345.07	504.35	347.63	508.04	345.22	503.78
1490	2	16	346.31	508.63	344.27	505.24	345.89	508.71	344.01	504.81	346.59	508.63	344.13	504.41
1491	2	16	344.66	509.57	343.17	505.75	345.27	509.04	342.97	505.40	345.62	509.19	343.13	505.01
1492	2	16	344.06	509.76	342.07	506.43	344.18	509.61	341.97	506.12	344.63	509.77	342.09	505.64
1493	2	16	343.30	510.14	341.05	507.17	343.22	510.24	340.84	506.81	343.62	510.40	341.02	506.30
1494	2	16	342.20	511.17	340.02	507.78	342.35	510.98	339.79	507.45	342.54	511.12	339.89	506.99
1495	2	16	340.76	511.94	338.90	508.36	341.34	511.75	338.84	508.22	341.51	511.81	338.86	507.61
1496	2	16	339.28	512.75	337.76	508.91	339.45	512.69	337.90	508.81	340.38	512.54	337.77	508.27
1497	2	16	338.26	512.98	336.66	509.42	338.67	513.02	337.27	509.00	339.23	513.26	336.69	508.90
1498	2	16	337.91	513.27	335.71	509.84	338.06	513.31	336.58	509.15	338.00	513.99	335.56	509.50
1499	2	16	337.05	514.11	334.72	510.27	337.66	513.53	335.36	509.43	336.81	514.67	334.44	510.05
1500	2	16	335.56	515.03	333.52	510.80	337.00	513.98	334.26	509.99	335.68	515.28	333.36	510.56
1501	2	16	334.32	515.65	332.37	511.29	335.76	515.04	333.16	510.68	334.44	515.90	332.21	511.09
1502	2	16	333.26	516.15	331.45	511.65	334.06	516.02	332.07	511.21	333.16	516.47	331.04	511.63
1503	2	16	331.98	516.61	330.50	511.97	332.86	516.56	330.90	511.61	331.87	516.98	329.88	512.15
1504	2	16	331.03	516.92	329.34	512.34	331.93	516.98	329.72	512.09	330.68	517.41	328.86	512.61
1505	2	16	330.51	517.12	328.24	512.90	330.71	517.49	328.60	512.68	329.63	517.75	327.96	512.97
1506	2	16	329.15	517.71	327.20	513.63	329.26	517.98	327.48	513.25	328.60	518.06	327.06	513.31
1507	2	17	391.18	546.55	389.11	544.75	390.77	546.31	389.04	545.12	390.95	546.79	388.83	545.15
1508	2	17	390.51	547.20	388.54	545.91	390.09	547.24	388.42	546.16	390.28	547.55	388.28	545.96
1509	2	17	389.40	548.30	387.99	546.85	389.30	548.19	387.93	546.88	389.52	548.43	387.64	546.76
1510	2	17	388.75	548.94	387.31	547.42	388.65	548.90	387.27	547.49	388.81	549.25	387.00	547.35
1511	2	17	387.99	549.86	386.36	548.22	387.77	549.84	386.40	548.20	388.18	549.94	386.32	547.87
1512	2	17	386.87	550.81	385.51	548.96	386.85	550.68	385.35	548.87	387.35	550.78	385.38	548.65
1513	2	17	385.95	551.41	384.61	549.68	385.85	551.44	384.41	549.66	386.29	551.70	384.42	549.57
1514	2	17	385.13	552.07	383.72	550.49	385.10	552.04	383.53	550.52	385.26	552.48	383.54	550.44
1515	2	17	384.20	552.94	382.72	551.31	384.24	552.96	382.68	551.49	384.23	553.27	382.59	551.30
1516	2	17	383.43	553.67	381.92	552.26	383.16	553.94	381.77	552.33	383.32	554.02	381.69	552.03
1517	2	17	382.41	554.60	381.10	552.96	382.37	554.65	380.94	553.07	382.54	554.71	380.87	552.65
1518	2	17	381.54	555.39	380.15	553.61	381.52	555.44	380.08	553.79	381.57	555.59	379.81	553.42
1519	2	17	380.75	556.08	379.17	554.38	380.83	556.15	379.17	554.63	380.83	556.26	378.99	554.02
1520	2	17	379.76	556.93	378.29	555.26	379.91	557.13	378.37	555.45	379.86	557.15	377.91	554.83
1521	2	18	452.56	551.41	454.08	548.69	452.36	551.69	454.07	548.46	452.75	551.55	454.39	548.25
1522	2	18	451.59	550.82	452.93	548.15	451.44	551.17	452.99	547.93	451.70	551.03	453.20	547.71
1523	2	18	450.73	550.44	451.92	547.68	450.37	550.68	451.78	547.48	450.61	550.54	452.00	547.20
1524	2	18	449.62	550.06	450.95	547.16	449.35	550.24	450.93	547.05	449.48	550.08	450.86	546.73
1525	2	18	448.57	549.67	450.10	546.64	448.44	549.81	449.79	546.49	448.30	549.59	449.74	546.25
1526	2	18	447.46	549.21	449.04	546.00	447.01	549.10	448.67	545.98	447.21	549.12	448.73	545.79
1527	2	18	446.25	548.57	447.90	545.49	445.89	548.52	447.54	545.37	445.95	548.55	447.56	545.22
1528	2	18	445.34	547.97	446.70	545.04	444.91	547.98	446.40	544.90	444.77	548.00	446.45	544.64
1529	2	18	443.97	547.25	445.54	544.46	443.81	547.37	445.53	544.43	443.67	547.48	445.40	544.08
1530	2	18	443.05	546.72	444.48	543.89	442.72	546.79	444.45	543.75	442.57	546.94	444.30	543.50
1531	2	18	442.08	546.21	443.28	543.41	442.34	546.59	443.31	543.30	441.54	546.43	443.19	542.96
1532	2	18	440.99	545.72	442.22	542.94	440.68	545.80	442.18	542.82	440.44	545.87	442.04	542.48
1533	2	18	439.78	545.25	441.12	542.37	439.50	545.24	441.05	542.19	439.28	545.23	440.93	541.98
1534	2	18	438.55	544.76	440.00	541.75	438.60	544.78	439.96	541.73	438.31	544.77	439.90	541.45
1535	2	18	437.35	544.24	438.83	541.14	437.26	544.14	438.82	541.14	437.21	544.32	438.76	540.85
1536	2	18	436.22	543.68	437.71	540.63	436.41	543.77	437.73	540.61	436.15	543.91	437.65	540.33
1537	2	18	435.23	543.15	436.54	540.13	435.10	543.24	436.60	540.06	434.89	543.40	436.47	539.81
1538	2	18	434.07	542.68	435.43	539.63	433.92	542.78	435.47	539.44	433.70	542.83	435.56	539.37
1539	2	18	432.86	542.15	434.31	539.08	432.44	542.03	434.34	538.90	432.73	542.29	434.62	538.84
1540	2	18	431.87	541.72	433.21	538.55	431.97	541.64	433.25	538.41	431.79	541.86	433.47	538.19
1541	2	18	430.80	541.31	431.98	538.05	431.37	541.43	432.02	538.01	430.94	541.56	432.40	537.67
1542	2	18	429.67	540.92	430.84	537.64	429.66	541.07	430.80	537.67	429.90	541.23	431.17	537.22
1543	2	18	428.48	540.45	429.66	537.25	428.35	540.54	429.63	537.27	428.86	540.90	430.03	536.91
1544	2	18	427.47	540.03	428.46	536.87	427.35	540.08	428.45	536.89	427.74	540.51	428.79	536.62
1545	2	18	426.63	539.76	427.31	536.52	426.48	539.82	427.25	536.48	426.62	540.15	427.51	536.35
1546	2	18	425.64	539.63	426.05	536.24	425.62	539.70	426.10	536.21	425.59	539.87	426.38	536.13
1547	2	18	424.33	539.55	424.77	536.07	424.54	539.60	424.84	536.04	424.31	539.58	425.05	535.86
1548	2	18	422.86	539.32	423.57	535.92	422.83	539.51	423.60	535.83	423.12	539.36	423.86	535.61
1549	2	18	421.55	538.96	422.38	535.70	421.39	539.08	422.39	535.59	422.00	539.15	422.71	535.38
1550	2	18	420.40	538.62	421.13	535.42	420.38	538.69	421.13	535.33	420.78	538.93	421.46	535.15
1551	2	18	419.24	538.36	419.89	535.14	418.96	538.42	419.92	535.02	419.46	538.67	420.21	534.94
1552	2	19	490.11	551.84	489.95	548.73	489.90	551.91	489.65	548.64	489.88	551.87	489.90	548.30
1553	2	19	488.86	552.01	488.75	548.70	488.97	552.05	488.51	548.77	488.71	551.86	488.72	548.30
1554	2	19	487.17	551.88	487.47	548.65	487.62	552.17	487.79	548.79	487.77	551.91	487.73	548.26
1555	2	19	486.31	551.83	486.22	548.63	486.65	552.12	486.52	548.73	486.63	552.01	486.48	548.21
1556	2	19	485.23	551.92	484.91	548.68	485.57	552.22	485.28	548.79	485.58	552.12	485.28	548.21
1557	2	19	484.12	552.09	483.69	548.76	484.33	552.40	484.02	548.80	484.46	552.25	484.03	548.30
1558	2	19	482.92	552.32	482.45	548.88	483.35	552.51	482.77	548.96	483.09	552.40	482.63	548.47
1559	2	19	481.68	552.48	481.23	549.15	481.72	552.79	481.53	549.10	481.89	552.51	481.47	548.64
1560	2	19	480.04	552.55	479.97	549.21	480.38	552.71	480.27	549.18	480.65	552.59	480.29	548.81
1561	2	19	479.03	552.62	478.72	549.26	479.54	552.76	479.05	549.28	479.31	552.65	479.01	548.99
1562	2	19	478.01	552.71	477.56	549.48	478.34	552.96	477.83	549.50	477.98	552.70	477.71	549.14
1563	2	19	476.66	552.75	476.32	549.78	476.75	552.99	476.60	549.69	476.81	552.77	476.52	549.25
1564	2	19	475.24	552.86	475.04	549.84	475.37	553.08	475.35	549.69	475.59	552.87	475.22	549.36
1565	2	19	474.24	552.94	473.82	550.02	474.50	553.19	474.10	549.69	474.56	553.01	474.09	549.45
1566	2	19	472.98	553.07	472.61	550.22	473.44	553.28	472.87	549.87	473.44	553.23	472.85	549.55
1567	2	19	471.82	553.30	471.35	550.27	472.58	553.45	471.62	549.96	472.19	553.52	471.48	549.69
1568	2	19	470.85	553.59	470.10	550.41	471.63	553.90	470.45	550.30	471.13	553.80	470.30	549.87
1569	2	19	468.97	554.05	468.85	550.67	469.22	554.42	469.20	550.58	469.91	554.10	469.09	550.10
1570	2	20	556.15	520.05	554.09	517.43	556.05	519.99	554.08	517.72	555.98	520.22	554.05	517.73
1571	2	20	555.58	520.54	553.17	518.33	554.92	521.05	553.10	518.45	554.98	521.02	553.01	518.52
1572	2	20	554.47	521.46	552.44	519.38	553.96	521.67	552.12	519.18	554.13	521.71	552.12	519.23
1573	2	20	553.36	522.42	551.49	520.20	553.12	522.38	551.09	519.93	553.15	522.52	551.07	520.09
1574	2	20	552.56	523.13	550.59	520.96	552.28	523.23	550.05	520.67	552.29	523.30	550.12	520.92
1575	2	20	551.75	523.86	549.67	521.86	551.51	524.03	549.09	521.40	551.53	524.06	549.24	521.70
1576	2	20	550.93	524.80	548.75	522.76	550.88	524.71	548.15	522.24	550.74	524.90	548.37	522.49
1577	2	20	549.91	526.01	547.80	523.52	550.10	525.57	547.39	523.22	549.59	526.02	547.32	523.45
1578	2	20	548.71	526.98	546.83	524.22	548.93	526.64	546.58	524.19	548.61	526.82	546.41	524.29
1579	2	20	547.81	527.55	545.80	525.00	547.96	527.53	545.66	525.08	547.78	527.52	545.55	525.10
1580	2	20	547.08	528.19	544.82	525.84	547.00	528.49	544.69	525.88	546.88	528.38	544.59	525.98
1581	2	20	546.19	529.08	543.92	526.70	546.19	529.28	543.76	526.65	545.99	529.28	543.67	526.79
1582	2	20	545.16	530.03	542.98	527.55	545.02	530.27	542.84	527.53	545.08	530.17	542.78	527.53
1583	2	20	544.28	530.85	542.04	528.34	543.98	530.92	541.92	528.39	543.94	531.09	541.80	528.34
1584	2	20	543.42	531.62	541.14	529.19	543.19	531.56	541.00	529.23	542.98	531.77	540.86	529.17
1585	2	20	542.52	532.39	540.32	530.05	542.41	532.35	540.10	530.06	542.13	532.41	539.96	530.06
1586	2	20	541.55	533.19	539.45	530.99	541.45	533.37	539.16	530.94	541.25	533.16	539.10	530.99
1587	2	20	540.57	534.07	538.53	531.87	540.29	534.27	538.27	531.82	540.27	534.04	538.20	531.95
1588	2	20	539.71	534.89	537.61	532.76	539.59	534.74	537.48	532.73	539.40	534.90	537.38	532.73
1589	2	20	538.75	535.83	536.75	533.57	538.68	535.69	536.63	533.50	538.53	535.77	536.49	533.46
1590	2	20	537.54	536.84	535.73	534.35	537.90	536.65	535.71	534.11	537.69	536.61	535.62	534.09
1591	2	20	536.54	537.57	534.77	534.98	536.53	537.74	534.69	534.85	536.68	537.50	534.64	534.78
1592	2	20	535.34	538.32	533.75	535.67	535.45	538.29	533.72	535.63	535.53	538.33	533.62	535.48
1593	2	20	534.31	538.86	532.77	536.35	534.72	538.78	533.08	535.99	534.52	538.96	532.73	536.07
1594	2	20	533.44	539.42	531.77	537.01	533.68	539.53	531.91	536.54	533.44	539.57	531.77	536.68
1595	2	20	532.49	540.14	530.82	537.61	532.70	540.17	530.82	537.15	532.45	540.11	530.88	537.18
1596	2	21	629.15	496.73	626.16	493.90	629.07	496.98	625.54	494.02	629.39	496.62	625.95	493.75
1597	2	21	628.36	497.68	625.28	494.70	628.42	497.78	625.01	494.58	628.36	497.83	625.01	494.79
1598	2	21	627.56	498.62	624.38	495.52	627.19	499.08	624.06	495.42	627.45	498.75	624.24	495.69
1599	2	21	626.92	499.32	623.54	496.46	626.44	499.65	623.21	496.27	626.50	499.64	623.45	496.58
1600	2	21	625.97	500.26	622.88	497.48	625.52	500.50	622.32	497.17	625.51	500.51	622.64	497.44
1601	2	21	624.61	501.43	622.01	498.41	624.50	501.40	621.41	498.08	624.81	501.12	622.03	498.03
1602	2	21	623.78	502.14	621.10	499.22	623.51	502.25	620.54	498.93	624.05	501.80	621.30	498.67
1603	2	21	622.79	503.06	620.18	500.06	622.48	503.14	619.60	499.78	623.16	502.67	620.35	499.42
1604	2	21	621.58	504.03	619.20	500.84	621.39	503.93	618.73	500.65	622.36	503.45	619.53	500.02
1605	2	21	620.83	504.60	618.23	501.64	620.34	504.63	617.80	501.53	621.37	504.31	618.63	500.67
1606	2	21	619.93	505.37	617.31	502.48	619.32	505.43	616.85	502.30	620.09	505.23	617.51	501.46
1607	2	21	618.78	506.39	616.34	503.35	618.26	506.31	615.83	503.03	619.07	505.87	616.58	502.12
1608	2	21	617.71	507.17	615.39	504.14	617.21	507.09	614.84	503.77	617.94	506.55	615.53	502.88
1609	2	21	616.53	508.00	614.40	504.93	616.13	507.75	613.86	504.58	616.86	507.21	614.49	503.61
1610	2	21	615.24	508.87	613.35	505.54	614.90	508.54	612.83	505.29	616.07	507.71	613.70	504.16
1611	2	21	614.00	509.62	612.17	506.12	614.03	509.22	611.74	505.81	615.05	508.39	612.63	504.89
